Month,DayofMonth,DayOfWeek,ArrDelay,DepDelay,Origin,Dest,Cancelled
10,12,1,13,-1,OAK,SNA,0
10,13,2,21,12,OAK,SNA,0
10,14,3,15,7,OAK,SNA,0
10,15,4,39,27,OAK,SNA,0
10,16,5,9,5,OAK,SNA,0
10,17,6,4,-1,OAK,SNA,0
10,18,7,8,-1,OAK,SNA,0
10,19,1,12,1,OAK,SNA,0
10,20,2,3,0,OAK,SNA,0
10,21,3,4,-2,OAK,SNA,0
10,22,4,18,5,OAK,SNA,0
10,23,5,8,0,OAK,SNA,0
10,24,6,8,-1,OAK,SNA,0
10,25,7,2,-1,OAK,SNA,0
10,26,1,1,-1,OAK,SNA,0
10,27,2,3,0,OAK,SNA,0
10,28,3,9,0,OAK,SNA,0
10,29,4,8,-1,OAK,SNA,0
10,30,5,5,-1,OAK,SNA,0
10,31,6,8,-1,OAK,SNA,0
10,1,4,3,1,SNA,LAS,0
10,2,5,0,-2,SNA,LAS,0
10,3,6,4,0,SNA,LAS,0
10,4,7,2,-1,SNA,LAS,0
10,5,1,2,-1,SNA,LAS,0
10,6,2,5,-1,SNA,LAS,0
10,7,3,19,11,SNA,LAS,0
10,8,4,11,0,SNA,LAS,0
10,9,5,-6,-2,SNA,LAS,0
10,11,7,4,1,SNA,LAS,0
10,12,1,14,3,SNA,LAS,0
10,13,2,13,7,SNA,LAS,0
10,14,3,7,4,SNA,LAS,0
10,15,4,32,28,SNA,LAS,0
10,16,5,9,4,SNA,LAS,0
10,17,6,2,-2,SNA,LAS,0
10,18,7,10,0,SNA,LAS,0
10,19,1,16,9,SNA,LAS,0
10,20,2,39,39,SNA,LAS,0
10,21,3,11,-1,SNA,LAS,0
10,22,4,24,20,SNA,LAS,0
10,23,5,13,-1,SNA,LAS,0
10,24,6,17,5,SNA,LAS,0
10,25,7,4,3,SNA,LAS,0
10,26,1,6,-4,SNA,LAS,0
10,27,2,2,-1,SNA,LAS,0
10,28,3,1,3,SNA,LAS,0
10,29,4,2,0,SNA,LAS,0
10,30,5,-1,-1,SNA,LAS,0
10,31,6,3,-2,SNA,LAS,0
10,28,3,133,129,LAS,SNA,0
10,29,4,53,52,LAS,SNA,0
10,30,5,12,7,LAS,SNA,0
10,31,6,8,3,LAS,SNA,0
10,1,4,10,3,SNA,OAK,0
10,2,5,10,1,SNA,OAK,0
10,4,7,6,3,SNA,OAK,0
10,5,1,0,-1,SNA,OAK,0
10,6,2,12,1,SNA,OAK,0
10,7,3,5,-2,SNA,OAK,0
10,8,4,1,-1,SNA,OAK,0
10,9,5,17,6,SNA,OAK,0
10,11,7,2,2,SNA,OAK,0
10,12,1,13,3,SNA,OAK,0
10,13,2,3,-1,SNA,OAK,0
10,14,3,16,7,SNA,OAK,0
10,15,4,14,11,SNA,OAK,0
10,16,5,25,11,SNA,OAK,0
10,18,7,38,25,SNA,OAK,0
10,20,2,11,3,SNA,OAK,0
10,22,4,19,8,SNA,OAK,0
10,23,5,40,5,SNA,OAK,0
10,25,7,5,-2,SNA,OAK,0
10,26,1,0,-1,SNA,OAK,0
10,27,2,7,2,SNA,OAK,0
10,28,3,11,3,SNA,OAK,0
10,29,4,58,45,SNA,OAK,0
10,30,5,12,12,SNA,OAK,0
10,1,4,16,0,OAK,SNA,0
10,5,1,-2,0,OAK,SNA,0
10,6,2,21,-1,OAK,SNA,0
10,7,3,6,0,OAK,SNA,0
10,8,4,1,0,OAK,SNA,0
10,12,1,4,0,OAK,SNA,0
10,13,2,-4,-1,OAK,SNA,0
10,14,3,10,-1,OAK,SNA,0
10,15,4,21,1,OAK,SNA,0
10,16,5,8,-1,OAK,SNA,0
10,19,1,4,-1,OAK,SNA,0
10,20,2,18,4,OAK,SNA,0
10,21,3,14,-1,OAK,SNA,0
10,22,4,2,-1,OAK,SNA,0
10,23,5,6,3,OAK,SNA,0
10,26,1,2,0,OAK,SNA,0
10,27,2,18,-1,OAK,SNA,0
10,28,3,33,29,OAK,SNA,0
10,29,4,9,-1,OAK,SNA,0
10,30,5,2,0,OAK,SNA,0
10,1,4,26,22,SNA,LAS,0
10,3,6,1,-1,SNA,LAS,0
10,4,7,-1,0,SNA,LAS,0
10,5,1,0,-1,SNA,LAS,0
10,6,2,27,25,SNA,LAS,0
10,7,3,12,8,SNA,LAS,0
10,8,4,6,1,SNA,LAS,0
10,10,6,10,6,SNA,LAS,0
10,11,7,3,-1,SNA,LAS,0
10,12,1,3,2,SNA,LAS,0
10,13,2,3,-1,SNA,LAS,0
10,14,3,10,7,SNA,LAS,0
10,15,4,28,22,SNA,LAS,0
10,16,5,10,7,SNA,LAS,0
10,17,6,-5,-2,SNA,LAS,0
10,18,7,4,0,SNA,LAS,0
10,19,1,14,7,SNA,LAS,0
10,20,2,24,17,SNA,LAS,0
10,21,3,14,14,SNA,LAS,0
10,22,4,-1,0,SNA,LAS,0
10,23,5,2,4,SNA,LAS,0
10,24,6,-1,-1,SNA,LAS,0
10,25,7,2,0,SNA,LAS,0
10,26,1,13,7,SNA,LAS,0
10,27,2,21,16,SNA,LAS,0
10,28,3,34,34,SNA,LAS,0
10,29,4,10,7,SNA,LAS,0
10,30,5,0,0,SNA,LAS,0
10,31,6,-2,-2,SNA,LAS,0
10,1,4,11,0,OAK,SNA,0
10,2,5,3,0,OAK,SNA,0
10,3,6,1,0,OAK,SNA,0
10,5,1,5,1,OAK,SNA,0
10,6,2,6,0,OAK,SNA,0
10,7,3,11,7,OAK,SNA,0
10,8,4,0,-1,OAK,SNA,0
10,9,5,21,10,OAK,SNA,0
10,10,6,27,22,OAK,SNA,0
10,11,7,17,4,OAK,SNA,0
10,13,2,11,8,OAK,SNA,0
10,14,3,4,2,OAK,SNA,0
10,15,4,-1,-1,OAK,SNA,0
10,16,5,7,2,OAK,SNA,0
10,17,6,1,-1,OAK,SNA,0
10,18,7,30,0,OAK,SNA,0
10,19,1,4,0,OAK,SNA,0
10,20,2,10,-1,OAK,SNA,0
10,21,3,17,13,OAK,SNA,0
10,22,4,16,8,OAK,SNA,0
10,23,5,26,18,OAK,SNA,0
10,24,6,-4,-1,OAK,SNA,0
10,25,7,5,-1,OAK,SNA,0
10,26,1,6,-1,OAK,SNA,0
10,27,2,9,0,OAK,SNA,0
10,28,3,5,0,OAK,SNA,0
10,29,4,6,4,OAK,SNA,0
10,30,5,-3,-3,OAK,SNA,0
10,31,6,7,0,OAK,SNA,0
10,1,4,3,0,OAK,SNA,0
10,2,5,7,2,OAK,SNA,0
10,4,7,4,-1,OAK,SNA,0
10,5,1,9,-1,OAK,SNA,0
10,6,2,11,2,OAK,SNA,0
10,7,3,6,0,OAK,SNA,0
10,8,4,5,-1,OAK,SNA,0
10,9,5,17,15,OAK,SNA,0
10,11,7,11,-1,OAK,SNA,0
10,12,1,4,-1,OAK,SNA,0
10,13,2,1,-1,OAK,SNA,0
10,14,3,14,6,OAK,SNA,0
10,15,4,5,7,OAK,SNA,0
10,16,5,28,17,OAK,SNA,0
10,18,7,33,28,OAK,SNA,0
10,19,1,15,5,OAK,SNA,0
10,20,2,6,-1,OAK,SNA,0
10,22,4,26,17,OAK,SNA,0
10,23,5,48,36,OAK,SNA,0
10,25,7,6,0,OAK,SNA,0
10,26,1,8,-1,OAK,SNA,0
10,27,2,11,1,OAK,SNA,0
10,28,3,16,-1,OAK,SNA,0
10,29,4,44,48,OAK,SNA,0
10,30,5,12,2,OAK,SNA,0
10,1,4,10,0,SNA,LAS,0
10,2,5,4,-1,SNA,LAS,0
10,4,7,2,-2,SNA,LAS,0
10,5,1,11,0,SNA,LAS,0
10,6,2,11,0,SNA,LAS,0
10,7,3,5,-1,SNA,LAS,0
10,8,4,8,-1,SNA,LAS,0
10,9,5,14,3,SNA,LAS,0
10,11,7,5,1,SNA,LAS,0
10,12,1,-1,0,SNA,LAS,0
10,13,2,8,-1,SNA,LAS,0
10,14,3,11,-2,SNA,LAS,0
10,15,4,7,-1,SNA,LAS,0
10,16,5,17,12,SNA,LAS,0
10,18,7,29,16,SNA,LAS,0
10,19,1,5,1,SNA,LAS,0
10,20,2,4,0,SNA,LAS,0
10,22,4,11,14,SNA,LAS,0
10,23,5,37,36,SNA,LAS,0
10,25,7,6,0,SNA,LAS,0
10,26,1,3,-1,SNA,LAS,0
10,27,2,8,-1,SNA,LAS,0
10,28,3,19,7,SNA,LAS,0
10,29,4,31,27,SNA,LAS,0
10,30,5,3,0,SNA,LAS,0
10,1,4,9,4,OAK,SFO,0
10,2,5,14,7,OAK,SFO,0
10,4,7,29,26,OAK,SFO,0
10,5,1,-1,-6,OAK,SFO,0
10,6,2,14,1,OAK,SFO,0
10,7,3,47,30,OAK,SFO,0
10,8,4,64,46,OAK,SFO,0
10,9,5,74,68,OAK,SFO,0
10,11,7,14,11,OAK,SFO,0
10,12,1,22,2,OAK,SFO,0
10,13,2,23,7,OAK,SFO,0
10,14,3,24,12,OAK,SFO,0
10,15,4,16,13,OAK,SFO,0
10,18,7,22,4,OAK,SFO,0
10,19,1,5,0,OAK,SFO,0
10,20,2,20,16,OAK,SFO,0
10,21,3,13,4,OAK,SFO,0
10,22,4,79,54,OAK,SFO,0
10,23,5,43,38,OAK,SFO,0
10,25,7,2,3,OAK,SFO,0
10,26,1,12,-2,OAK,SFO,0
10,28,3,70,51,OAK,SFO,0
10,29,4,23,18,OAK,SFO,0
10,1,4,10,7,SNA,OAK,0
10,2,5,12,10,SNA,OAK,0
10,4,7,32,32,SNA,OAK,0
10,5,1,-2,-1,SNA,OAK,0
10,6,2,8,0,SNA,OAK,0
10,7,3,10,-1,SNA,OAK,0
10,8,4,21,12,SNA,OAK,0
10,9,5,73,71,SNA,OAK,0
10,11,7,17,12,SNA,OAK,0
10,12,1,5,0,SNA,OAK,0
10,13,2,12,2,SNA,OAK,0
10,14,3,18,16,SNA,OAK,0
10,15,4,19,21,SNA,OAK,0
10,18,7,11,7,SNA,OAK,0
10,19,1,5,0,SNA,OAK,0
10,20,2,23,26,SNA,OAK,0
10,21,3,14,-1,SNA,OAK,0
10,22,4,25,22,SNA,OAK,0
10,23,5,44,41,SNA,OAK,0
10,25,7,11,5,SNA,OAK,0
10,26,1,5,2,SNA,OAK,0
10,27,2,13,1,SNA,OAK,0
10,28,3,47,48,SNA,OAK,0
10,29,4,22,19,SNA,OAK,0
10,1,4,9,2,SMF,LAX,0
10,2,5,2,0,SMF,LAX,0
10,3,6,0,0,SMF,LAX,0
10,5,1,8,0,SMF,LAX,0
10,6,2,5,-1,SMF,LAX,0
10,7,3,13,12,SMF,LAX,0
10,8,4,6,1,SMF,LAX,0
10,9,5,21,17,SMF,LAX,0
10,10,6,5,-1,SMF,LAX,0
10,11,7,149,140,SMF,LAX,0
10,12,1,17,19,SMF,LAX,0
10,13,2,3,0,SMF,LAX,0
10,14,3,9,-1,SMF,LAX,0
10,15,4,27,3,SMF,LAX,0
10,16,5,43,32,SMF,LAX,0
10,17,6,-1,-1,SMF,LAX,0
10,18,7,24,19,SMF,LAX,0
10,20,2,8,-1,SMF,LAX,0
10,21,3,2,0,SMF,LAX,0
10,22,4,62,50,SMF,LAX,0
10,23,5,29,22,SMF,LAX,0
10,24,6,3,0,SMF,LAX,0
10,25,7,4,2,SMF,LAX,0
10,26,1,10,-1,SMF,LAX,0
10,27,2,7,-1,SMF,LAX,0
10,28,3,9,0,SMF,LAX,0
10,29,4,15,15,SMF,LAX,0
10,30,5,7,3,SMF,LAX,0
10,31,6,59,53,SMF,LAX,0
10,28,3,9,3,LAX,SAN,0
10,30,5,7,10,LAX,SAN,0
10,1,4,38,11,SMF,LAX,0
10,2,5,21,13,SMF,LAX,0
10,4,7,39,34,SMF,LAX,0
10,5,1,18,12,SMF,LAX,0
10,6,2,21,-1,SMF,LAX,0
10,7,3,30,17,SMF,LAX,0
10,9,5,86,83,SMF,LAX,0
10,11,7,78,59,SMF,LAX,0
10,12,1,43,39,SMF,LAX,0
10,14,3,16,3,SMF,LAX,0
10,15,4,24,20,SMF,LAX,0
10,16,5,83,78,SMF,LAX,0
10,18,7,34,30,SMF,LAX,0
10,19,1,-1,-1,SMF,LAX,0
10,20,2,64,58,SMF,LAX,0
10,21,3,0,-1,SMF,LAX,0
10,23,5,95,92,SMF,LAX,0
10,25,7,52,40,SMF,LAX,0
10,26,1,16,8,SMF,LAX,0
10,27,2,14,3,SMF,LAX,0
10,28,3,NA,NA,SMF,LAX,1
10,30,5,23,20,SMF,LAX,0
10,1,4,15,8,LAX,SJC,0
10,5,1,3,2,LAX,SJC,0
10,6,2,0,2,LAX,SJC,0
10,9,5,12,2,LAX,SJC,0
10,12,1,4,1,LAX,SJC,0
10,13,2,7,0,LAX,SJC,0
10,14,3,7,3,LAX,SJC,0
10,15,4,6,-2,LAX,SJC,0
10,16,5,3,2,LAX,SJC,0
10,19,1,6,2,LAX,SJC,0
10,20,2,0,3,LAX,SJC,0
10,21,3,8,12,LAX,SJC,0
10,22,4,0,0,LAX,SJC,0
10,23,5,7,5,LAX,SJC,0
10,26,1,1,4,LAX,SJC,0
10,27,2,0,-1,LAX,SJC,0
10,28,3,-2,1,LAX,SJC,0
10,29,4,3,2,LAX,SJC,0
10,30,5,0,2,LAX,SJC,0
10,1,4,8,9,LAX,ABQ,0
10,2,5,9,15,LAX,ABQ,0
10,3,6,31,26,LAX,ABQ,0
10,5,1,6,11,LAX,ABQ,0
10,6,2,87,16,LAX,ABQ,0
10,8,4,40,35,LAX,ABQ,0
10,9,5,7,0,LAX,ABQ,0
10,10,6,4,7,LAX,ABQ,0
10,13,2,6,4,LAX,ABQ,0
10,15,4,5,6,LAX,ABQ,0
10,16,5,21,4,LAX,ABQ,0
10,17,6,3,4,LAX,ABQ,0
10,19,1,8,12,LAX,ABQ,0
10,22,4,13,18,LAX,ABQ,0
10,23,5,45,50,LAX,ABQ,0
10,24,6,-13,3,LAX,ABQ,0
10,26,1,1,1,LAX,ABQ,0
10,27,2,9,6,LAX,ABQ,0
10,29,4,9,9,LAX,ABQ,0
10,30,5,18,20,LAX,ABQ,0
10,31,6,-5,9,LAX,ABQ,0
10,1,4,14,1,SFO,LAX,0
10,3,6,12,3,SFO,LAX,0
10,4,7,11,8,SFO,LAX,0
10,5,1,12,2,SFO,LAX,0
10,6,2,26,1,SFO,LAX,0
10,7,3,12,-1,SFO,LAX,0
10,10,6,16,5,SFO,LAX,0
10,11,7,4,0,SFO,LAX,0
10,13,2,15,0,SFO,LAX,0
10,14,3,22,9,SFO,LAX,0
10,15,4,5,0,SFO,LAX,0
10,16,5,10,0,SFO,LAX,0
10,17,6,14,1,SFO,LAX,0
10,18,7,-1,-1,SFO,LAX,0
10,19,1,12,0,SFO,LAX,0
10,21,3,20,1,SFO,LAX,0
10,22,4,22,19,SFO,LAX,0
10,24,6,2,0,SFO,LAX,0
10,25,7,6,2,SFO,LAX,0
10,26,1,8,-2,SFO,LAX,0
10,27,2,14,0,SFO,LAX,0
10,28,3,7,2,SFO,LAX,0
10,29,4,23,1,SFO,LAX,0
10,30,5,23,-1,SFO,LAX,0
10,31,6,16,4,SFO,LAX,0
10,1,4,5,0,SNA,SJC,0
10,2,5,11,5,SNA,SJC,0
10,4,7,42,39,SNA,SJC,0
10,6,2,4,-1,SNA,SJC,0
10,7,3,7,1,SNA,SJC,0
10,8,4,2,0,SNA,SJC,0
10,9,5,19,20,SNA,SJC,0
10,11,7,20,16,SNA,SJC,0
10,12,1,4,0,SNA,SJC,0
10,13,2,3,-1,SNA,SJC,0
10,14,3,11,2,SNA,SJC,0
10,15,4,4,3,SNA,SJC,0
10,16,5,2,-1,SNA,SJC,0
10,18,7,12,5,SNA,SJC,0
10,19,1,6,0,SNA,SJC,0
10,20,2,-1,-1,SNA,SJC,0
10,21,3,6,2,SNA,SJC,0
10,22,4,4,-2,SNA,SJC,0
10,23,5,6,8,SNA,SJC,0
10,25,7,11,9,SNA,SJC,0
10,26,1,6,5,SNA,SJC,0
10,27,2,2,2,SNA,SJC,0
10,1,4,-1,0,LAS,SNA,0
10,2,5,1,0,LAS,SNA,0
10,3,6,0,-1,LAS,SNA,0
10,4,7,-2,1,LAS,SNA,0
10,5,1,2,-1,LAS,SNA,0
10,6,2,3,1,LAS,SNA,0
10,7,3,12,7,LAS,SNA,0
10,8,4,4,0,LAS,SNA,0
10,9,5,21,10,LAS,SNA,0
10,11,7,10,0,LAS,SNA,0
10,12,1,14,2,LAS,SNA,0
10,13,2,3,1,LAS,SNA,0
10,14,3,11,2,LAS,SNA,0
10,15,4,22,21,LAS,SNA,0
10,16,5,8,-1,LAS,SNA,0
10,17,6,6,0,LAS,SNA,0
10,18,7,39,28,LAS,SNA,0
10,19,1,13,6,LAS,SNA,0
10,20,2,31,41,LAS,SNA,0
10,21,3,2,1,LAS,SNA,0
10,22,4,20,15,LAS,SNA,0
10,23,5,11,5,LAS,SNA,0
10,24,6,17,4,LAS,SNA,0
10,25,7,-1,0,LAS,SNA,0
10,26,1,1,-1,LAS,SNA,0
10,27,2,2,0,LAS,SNA,0
10,28,3,2,-1,LAS,SNA,0
10,29,4,17,9,LAS,SNA,0
10,30,5,-2,-1,LAS,SNA,0
10,31,6,-1,0,LAS,SNA,0
10,1,4,5,5,SNA,SJC,0
10,2,5,5,0,SNA,SJC,0
10,3,6,4,-1,SNA,SJC,0
10,4,7,8,5,SNA,SJC,0
10,5,1,4,1,SNA,SJC,0
10,6,2,10,0,SNA,SJC,0
10,7,3,16,9,SNA,SJC,0
10,8,4,6,1,SNA,SJC,0
10,9,5,16,15,SNA,SJC,0
10,11,7,10,4,SNA,SJC,0
10,12,1,11,9,SNA,SJC,0
10,13,2,8,2,SNA,SJC,0
10,14,3,8,6,SNA,SJC,0
10,15,4,22,19,SNA,SJC,0
10,16,5,9,5,SNA,SJC,0
10,18,7,41,38,SNA,SJC,0
10,19,1,13,10,SNA,SJC,0
10,20,2,30,28,SNA,SJC,0
10,22,4,19,16,SNA,SJC,0
10,23,5,7,5,SNA,SJC,0
10,24,6,10,10,SNA,SJC,0
10,25,7,4,-1,SNA,SJC,0
10,26,1,12,1,SNA,SJC,0
10,27,2,4,0,SNA,SJC,0
10,28,3,-2,1,SNA,SJC,0
10,29,4,14,7,SNA,SJC,0
10,30,5,-7,0,SNA,SJC,0
10,31,6,-4,-1,SNA,SJC,0
10,2,5,10,-1,SFO,BUR,0
10,3,6,23,14,SFO,BUR,0
10,4,7,13,10,SFO,BUR,0
10,6,2,5,0,SFO,BUR,0
10,7,3,3,1,SFO,BUR,0
10,8,4,13,3,SFO,BUR,0
10,9,5,12,0,SFO,BUR,0
10,10,6,17,-1,SFO,BUR,0
10,11,7,10,0,SFO,BUR,0
10,12,1,1,-2,SFO,BUR,0
10,13,2,10,-2,SFO,BUR,0
10,14,3,9,0,SFO,BUR,0
10,15,4,11,1,SFO,BUR,0
10,16,5,6,-1,SFO,BUR,0
10,17,6,29,21,SFO,BUR,0
10,18,7,9,1,SFO,BUR,0
10,19,1,9,-1,SFO,BUR,0
10,20,2,12,5,SFO,BUR,0
10,21,3,6,1,SFO,BUR,0
10,22,4,3,-1,SFO,BUR,0
10,23,5,15,7,SFO,BUR,0
10,24,6,32,26,SFO,BUR,0
10,25,7,18,6,SFO,BUR,0
10,26,1,23,7,SFO,BUR,0
10,27,2,28,-1,SFO,BUR,0
10,2,5,16,3,BUR,SFO,0
10,4,7,45,47,BUR,SFO,0
10,6,2,28,33,BUR,SFO,0
10,7,3,-1,-1,BUR,SFO,0
10,8,4,6,8,BUR,SFO,0
10,9,5,47,40,BUR,SFO,0
10,11,7,8,0,BUR,SFO,0
10,12,1,9,0,BUR,SFO,0
10,13,2,8,3,BUR,SFO,0
10,14,3,25,20,BUR,SFO,0
10,15,4,0,3,BUR,SFO,0
10,16,5,7,4,BUR,SFO,0
10,18,7,13,2,BUR,SFO,0
10,19,1,0,1,BUR,SFO,0
10,20,2,8,8,BUR,SFO,0
10,21,3,6,0,BUR,SFO,0
10,22,4,11,0,BUR,SFO,0
10,23,5,31,28,BUR,SFO,0
10,25,7,19,14,BUR,SFO,0
10,26,1,10,12,BUR,SFO,0
10,28,3,44,50,BUR,SFO,0
10,29,4,87,77,BUR,SFO,0
10,30,5,11,5,BUR,SFO,0
10,1,4,6,5,LAX,LAS,0
10,2,5,1,0,LAX,LAS,0
10,3,6,2,1,LAX,LAS,0
10,4,7,5,0,LAX,LAS,0
10,5,1,1,1,LAX,LAS,0
10,6,2,43,2,LAX,LAS,0
10,7,3,-1,1,LAX,LAS,0
10,8,4,7,1,LAX,LAS,0
10,9,5,6,5,LAX,LAS,0
10,10,6,4,0,LAX,LAS,0
10,11,7,1,-1,LAX,LAS,0
10,12,1,-5,0,LAX,LAS,0
10,13,2,3,1,LAX,LAS,0
10,14,3,9,-1,LAX,LAS,0
10,15,4,0,2,LAX,LAS,0
10,16,5,10,2,LAX,LAS,0
10,17,6,1,-2,LAX,LAS,0
10,18,7,1,0,LAX,LAS,0
10,19,1,-3,-2,LAX,LAS,0
10,21,3,7,1,LAX,LAS,0
10,22,4,-1,4,LAX,LAS,0
10,23,5,2,1,LAX,LAS,0
10,24,6,-2,0,LAX,LAS,0
10,25,7,-1,0,LAX,LAS,0
10,26,1,0,1,LAX,LAS,0
10,27,2,-1,0,LAX,LAS,0
10,28,3,8,8,LAX,LAS,0
10,29,4,-2,6,LAX,LAS,0
10,30,5,4,5,LAX,LAS,0
10,31,6,13,2,LAX,LAS,0
10,1,4,15,5,SJC,LAX,0
10,2,5,-2,2,SJC,LAX,0
10,4,7,-4,0,SJC,LAX,0
10,5,1,6,-1,SJC,LAX,0
10,6,2,10,-1,SJC,LAX,0
10,7,3,9,0,SJC,LAX,0
10,8,4,15,0,SJC,LAX,0
10,9,5,30,4,SJC,LAX,0
10,11,7,16,8,SJC,LAX,0
10,12,1,-2,-1,SJC,LAX,0
10,13,2,19,17,SJC,LAX,0
10,14,3,3,1,SJC,LAX,0
10,15,4,-3,1,SJC,LAX,0
10,16,5,54,44,SJC,LAX,0
10,18,7,3,-1,SJC,LAX,0
10,19,1,4,-1,SJC,LAX,0
10,20,2,4,0,SJC,LAX,0
10,21,3,16,14,SJC,LAX,0
10,22,4,30,16,SJC,LAX,0
10,23,5,62,59,SJC,LAX,0
10,25,7,8,3,SJC,LAX,0
10,26,1,1,-1,SJC,LAX,0
10,27,2,7,1,SJC,LAX,0
10,28,3,20,9,SJC,LAX,0
10,30,5,4,0,SJC,LAX,0
10,28,3,-4,0,BUR,LAS,0
10,29,4,60,59,BUR,LAS,0
10,30,5,13,6,BUR,LAS,0
10,31,6,7,1,BUR,LAS,0
10,1,4,46,32,LAX,SFO,0
10,2,5,20,2,LAX,SFO,0
10,3,6,14,3,LAX,SFO,0
10,4,7,8,11,LAX,SFO,0
10,5,1,6,7,LAX,SFO,0
10,6,2,64,15,LAX,SFO,0
10,7,3,11,4,LAX,SFO,0
10,8,4,54,23,LAX,SFO,0
10,10,6,5,2,LAX,SFO,0
10,11,7,NA,NA,LAX,SFO,1
10,13,2,64,39,LAX,SFO,0
10,14,3,30,12,LAX,SFO,0
10,15,4,13,8,LAX,SFO,0
10,16,5,31,18,LAX,SFO,0
10,17,6,48,20,LAX,SFO,0
10,18,7,-4,1,LAX,SFO,0
10,19,1,41,39,LAX,SFO,0
10,20,2,32,29,LAX,SFO,0
10,21,3,2,-1,LAX,SFO,0
10,23,5,32,17,LAX,SFO,0
10,24,6,15,19,LAX,SFO,0
10,25,7,0,0,LAX,SFO,0
10,26,1,27,15,LAX,SFO,0
10,27,2,5,-1,LAX,SFO,0
10,28,3,29,30,LAX,SFO,0
10,29,4,37,34,LAX,SFO,0
10,30,5,8,11,LAX,SFO,0
10,1,4,31,29,SFO,GEG,0
10,2,5,-4,1,SFO,GEG,0
10,3,6,17,7,SFO,GEG,0
10,4,7,11,2,SFO,GEG,0
10,5,1,13,0,SFO,GEG,0
10,6,2,43,47,SFO,GEG,0
10,7,3,-1,7,SFO,GEG,0
10,8,4,43,34,SFO,GEG,0
10,10,6,33,5,SFO,GEG,0
10,11,7,2,2,SFO,GEG,0
10,13,2,59,45,SFO,GEG,0
10,14,3,9,9,SFO,GEG,0
10,15,4,30,4,SFO,GEG,0
10,16,5,10,16,SFO,GEG,0
10,17,6,78,61,SFO,GEG,0
10,18,7,3,-1,SFO,GEG,0
10,19,1,52,32,SFO,GEG,0
10,20,2,27,21,SFO,GEG,0
10,23,5,23,13,SFO,GEG,0
10,24,6,23,2,SFO,GEG,0
10,25,7,12,-1,SFO,GEG,0
10,26,1,25,13,SFO,GEG,0
10,27,2,11,7,SFO,GEG,0
10,28,3,25,14,SFO,GEG,0
10,29,4,40,37,SFO,GEG,0
10,30,5,13,3,SFO,GEG,0
10,1,4,5,1,SJC,LAX,0
10,2,5,8,1,SJC,LAX,0
10,6,2,6,4,SJC,LAX,0
10,7,3,-1,2,SJC,LAX,0
10,8,4,16,12,SJC,LAX,0
10,9,5,45,38,SJC,LAX,0
10,11,7,21,0,SJC,LAX,0
10,12,1,21,11,SJC,LAX,0
10,13,2,18,15,SJC,LAX,0
10,14,3,3,0,SJC,LAX,0
10,15,4,10,1,SJC,LAX,0
10,16,5,84,58,SJC,LAX,0
10,18,7,3,-1,SJC,LAX,0
10,19,1,6,-1,SJC,LAX,0
10,20,2,8,-1,SJC,LAX,0
10,21,3,10,4,SJC,LAX,0
10,22,4,80,61,SJC,LAX,0
10,23,5,45,38,SJC,LAX,0
10,25,7,11,1,SJC,LAX,0
10,26,1,9,-1,SJC,LAX,0
10,27,2,-1,0,SJC,LAX,0
10,1,4,-1,-1,ABQ,LAX,0
10,2,5,-1,0,ABQ,LAX,0
10,3,6,-3,0,ABQ,LAX,0
10,5,1,-5,-1,ABQ,LAX,0
10,6,2,-5,-1,ABQ,LAX,0
10,7,3,7,0,ABQ,LAX,0
10,8,4,7,-2,ABQ,LAX,0
10,9,5,1,0,ABQ,LAX,0
10,10,6,-1,0,ABQ,LAX,0
10,12,1,4,-1,ABQ,LAX,0
10,13,2,4,-1,ABQ,LAX,0
10,14,3,4,0,ABQ,LAX,0
10,15,4,1,-1,ABQ,LAX,0
10,16,5,-4,-2,ABQ,LAX,0
10,17,6,5,0,ABQ,LAX,0
10,19,1,6,-1,ABQ,LAX,0
10,20,2,-2,-1,ABQ,LAX,0
10,21,3,8,-2,ABQ,LAX,0
10,22,4,9,-2,ABQ,LAX,0
10,23,5,8,-2,ABQ,LAX,0
10,24,6,7,-1,ABQ,LAX,0
10,26,1,11,0,ABQ,LAX,0
10,27,2,5,-1,ABQ,LAX,0
10,29,4,9,-1,ABQ,LAX,0
10,30,5,10,2,ABQ,LAX,0
10,31,6,3,0,ABQ,LAX,0
10,1,4,40,32,LAX,SFO,0
10,2,5,18,5,LAX,SFO,0
10,3,6,6,9,LAX,SFO,0
10,4,7,12,3,LAX,SFO,0
10,5,1,-7,1,LAX,SFO,0
10,7,3,14,6,LAX,SFO,0
10,8,4,28,16,LAX,SFO,0
10,9,5,18,9,LAX,SFO,0
10,10,6,-2,7,LAX,SFO,0
10,11,7,5,6,LAX,SFO,0
10,12,1,8,1,LAX,SFO,0
10,13,2,27,23,LAX,SFO,0
10,14,3,26,20,LAX,SFO,0
10,15,4,7,4,LAX,SFO,0
10,16,5,13,7,LAX,SFO,0
10,17,6,15,11,LAX,SFO,0
10,18,7,17,9,LAX,SFO,0
10,19,1,29,10,LAX,SFO,0
10,20,2,39,21,LAX,SFO,0
10,21,3,0,1,LAX,SFO,0
10,22,4,-2,0,LAX,SFO,0
10,24,6,23,28,LAX,SFO,0
10,25,7,13,9,LAX,SFO,0
10,26,1,-2,2,LAX,SFO,0
10,27,2,7,4,LAX,SFO,0
10,29,4,32,22,LAX,SFO,0
